lon,lat,moho_km
132.50,-35.50,16.01
132.75,-35.50,16.22
133.00,-35.50,16.45
133.25,-35.50,16.71
133.50,-35.50,16.94
133.75,-35.50,17.04
134.00,-35.50,17.05
134.25,-35.50,17.09
134.50,-35.50,17.27
134.75,-35.50,17.69
135.00,-35.50,18.39
135.25,-35.50,19.27
135.50,-35.50,20.13
135.75,-35.50,20.92
136.00,-35.50,21.84
136.25,-35.50,23.40
136.50,-35.50,26.44
136.75,-35.50,30.88
137.00,-35.50,34.22
137.25,-35.50,35.71
137.50,-35.50,36.26
137.75,-35.50,36.43
138.00,-35.50,36.41
138.25,-35.50,36.40
138.50,-35.50,36.52
138.75,-35.50,36.85
139.00,-35.50,37.44
139.25,-35.50,38.17
139.50,-35.50,38.72
139.75,-35.50,39.02
140.00,-35.50,39.33
140.25,-35.50,39.82
140.50,-35.50,39.95
140.75,-35.50,39.26
141.00,-35.50,38.85
141.25,-35.50,38.76
141.50,-35.50,38.17
141.75,-35.50,37.09
142.00,-35.50,36.32
142.25,-35.50,36.30
142.50,-35.50,36.50
142.75,-35.50,36.52
143.00,-35.50,36.56
143.25,-35.50,36.88
143.50,-35.50,37.39
143.75,-35.50,38.04
144.00,-35.50,38.97
144.25,-35.50,39.90
144.50,-35.50,40.37
144.75,-35.50,40.32
145.00,-35.50,39.94
145.25,-35.50,39.50
145.50,-35.50,39.31
145.75,-35.50,39.45
146.00,-35.50,39.96
146.25,-35.50,40.50
146.50,-35.50,40.77
146.75,-35.50,41.01
147.00,-35.50,41.51
147.25,-35.50,42.36
147.50,-35.50,43.44
147.75,-35.50,44.55
148.00,-35.50,45.42
148.25,-35.50,45.79
148.50,-35.50,45.68
148.75,-35.50,45.34
149.00,-35.50,44.93
149.25,-35.50,44.49
149.50,-35.50,43.84
149.75,-35.50,42.72
150.00,-35.50,41.46
150.25,-35.50,39.45
150.50,-35.50,36.88
150.75,-35.50,34.89
151.00,-35.50,33.00
151.25,-35.50,29.99
151.50,-35.50,24.69
151.75,-35.50,18.44
152.00,-35.50,14.41
152.25,-35.50,12.84
152.50,-35.50,12.41
152.75,-35.50,12.35
153.00,-35.50,12.39
153.25,-35.50,12.47
153.50,-35.50,12.59
153.75,-35.50,12.77
154.00,-35.50,12.98
154.25,-35.50,13.21
154.50,-35.50,13.44
154.75,-35.50,13.64
155.00,-35.50,13.81
155.25,-35.50,13.99
155.50,-35.50,14.21
155.75,-35.50,14.48
110.25,-35.25,12.59
110.50,-35.25,13.07
110.75,-35.25,13.87
111.00,-35.25,14.48
111.25,-35.25,14.71
111.50,-35.25,14.86
111.75,-35.25,15.01
112.00,-35.25,15.11
112.25,-35.25,15.12
112.50,-35.25,15.16
112.75,-35.25,15.38
113.00,-35.25,15.87
113.25,-35.25,16.48
113.50,-35.25,16.84
113.75,-35.25,17.01
114.00,-35.25,17.17
114.25,-35.25,17.57
114.50,-35.25,18.31
114.75,-35.25,18.53
115.00,-35.25,17.75
115.25,-35.25,16.83
115.50,-35.25,16.64
115.75,-35.25,17.80
116.00,-35.25,20.52
116.25,-35.25,24.41
116.50,-35.25,28.17
116.75,-35.25,30.63
117.00,-35.25,31.75
117.25,-35.25,32.01
117.50,-35.25,31.95
117.75,-35.25,31.82
118.00,-35.25,31.42
118.25,-35.25,29.81
118.50,-35.25,25.20
118.75,-35.25,19.46
119.00,-35.25,16.70
119.25,-35.25,16.23
119.50,-35.25,16.78
119.75,-35.25,17.68
120.00,-35.25,18.20
120.25,-35.25,18.07
120.50,-35.25,17.49
120.75,-35.25,16.63
121.00,-35.25,15.54
121.25,-35.25,14.54
121.50,-35.25,13.94
121.75,-35.25,13.67
122.00,-35.25,13.57
122.25,-35.25,13.55
122.50,-35.25,13.56
122.75,-35.25,13.60
123.00,-35.25,13.67
123.25,-35.25,13.81
123.50,-35.25,14.04
123.75,-35.25,14.28
124.00,-35.25,14.36
124.25,-35.25,14.07
124.50,-35.25,13.64
124.75,-35.25,13.44
125.00,-35.25,13.49
125.25,-35.25,13.67
125.50,-35.25,13.91
125.75,-35.25,14.18
126.00,-35.25,14.47
126.25,-35.25,14.74
126.50,-35.25,14.97
126.75,-35.25,15.15
127.00,-35.25,15.26
127.25,-35.25,15.31
127.50,-35.25,15.28
127.75,-35.25,15.20
128.00,-35.25,15.08
128.25,-35.25,14.99
128.50,-35.25,15.03
128.75,-35.25,15.18
129.00,-35.25,15.33
129.25,-35.25,15.44
129.50,-35.25,15.51
129.75,-35.25,15.51
130.00,-35.25,15.46
130.25,-35.25,15.36
130.50,-35.25,15.22
130.75,-35.25,15.11
131.00,-35.25,15.21
131.25,-35.25,15.64
131.50,-35.25,16.16
131.75,-35.25,16.51
132.00,-35.25,16.71
132.25,-35.25,16.83
132.50,-35.25,16.97
132.75,-35.25,17.21
133.00,-35.25,17.58
133.25,-35.25,18.08
133.50,-35.25,18.61
133.75,-35.25,18.96
134.00,-35.25,19.12
134.25,-35.25,19.27
134.50,-35.25,19.76
134.75,-35.25,20.93
135.00,-35.25,22.78
135.25,-35.25,24.75
135.50,-35.25,26.23
135.75,-35.25,27.21
136.00,-35.25,28.16
136.25,-35.25,29.59
136.50,-35.25,31.75
136.75,-35.25,34.39
137.00,-35.25,36.45
137.25,-35.25,37.47
137.50,-35.25,37.86
137.75,-35.25,37.78
138.00,-35.25,37.32
138.25,-35.25,36.92
138.50,-35.25,36.82
138.75,-35.25,36.94
139.00,-35.25,37.22
139.25,-35.25,37.60
139.50,-35.25,37.87
139.75,-35.25,37.94
140.00,-35.25,38.00
140.25,-35.25,38.29
140.50,-35.25,38.46
140.75,-35.25,38.09
141.00,-35.25,38.00
141.25,-35.25,38.00
141.50,-35.25,37.01
141.75,-35.25,35.34
142.00,-35.25,34.01
142.25,-35.25,33.62
142.50,-35.25,34.06
142.75,-35.25,34.47
143.00,-35.25,34.78
143.25,-35.25,35.41
143.50,-35.25,36.43
143.75,-35.25,38.05
144.00,-35.25,39.64
144.25,-35.25,40.80
144.50,-35.25,41.29
144.75,-35.25,41.19
145.00,-35.25,40.61
145.25,-35.25,39.91
145.50,-35.25,39.48
145.75,-35.25,39.37
146.00,-35.25,39.59
146.25,-35.25,40.02
146.50,-35.25,40.42
146.75,-35.25,40.87
147.00,-35.25,41.53
147.25,-35.25,42.42
147.50,-35.25,43.42
147.75,-35.25,44.36
148.00,-35.25,44.99
148.25,-35.25,45.18
148.50,-35.25,45.04
148.75,-35.25,44.76
149.00,-35.25,44.41
149.25,-35.25,44.02
149.50,-35.25,43.44
149.75,-35.25,42.50
150.00,-35.25,41.38
150.25,-35.25,39.72
150.50,-35.25,37.66
150.75,-35.25,36.00
151.00,-35.25,34.50
151.25,-35.25,32.14
151.50,-35.25,27.56
151.75,-35.25,21.15
152.00,-35.25,15.98
152.25,-35.25,13.45
152.50,-35.25,12.57
152.75,-35.25,12.33
153.00,-35.25,12.31
153.25,-35.25,12.35
153.50,-35.25,12.46
153.75,-35.25,12.64
154.00,-35.25,12.88
154.25,-35.25,13.12
154.50,-35.25,13.33
154.75,-35.25,13.50
155.00,-35.25,13.66
155.25,-35.25,13.86
155.50,-35.25,14.10
155.75,-35.25,14.35
110.25,-35.00,14.36
110.50,-35.00,15.21
110.75,-35.00,15.87
111.00,-35.00,16.10
111.25,-35.00,16.17
111.50,-35.00,16.27
111.75,-35.00,16.44
112.00,-35.00,16.60
112.25,-35.00,16.67
112.50,-35.00,16.75
112.75,-35.00,16.95
113.00,-35.00,17.24
113.25,-35.00,17.49
113.50,-35.00,17.63
113.75,-35.00,17.82
114.00,-35.00,18.33
114.25,-35.00,19.56
114.50,-35.00,21.31
114.75,-35.00,22.48
115.00,-35.00,23.13
115.25,-35.00,24.26
115.50,-35.00,26.58
115.75,-35.00,29.57
116.00,-35.00,32.16
116.25,-35.00,33.91
116.50,-35.00,34.90
116.75,-35.00,35.35
117.00,-35.00,35.34
117.25,-35.00,34.67
117.50,-35.00,33.61
117.75,-35.00,32.86
118.00,-35.00,32.44
118.25,-35.00,31.83
118.50,-35.00,29.92
118.75,-35.00,26.03
119.00,-35.00,22.60
119.25,-35.00,21.16
119.50,-35.00,21.06
119.75,-35.00,21.38
120.00,-35.00,21.43
120.25,-35.00,21.01
120.50,-35.00,20.27
120.75,-35.00,19.24
121.00,-35.00,17.83
121.25,-35.00,16.27
121.50,-35.00,15.10
121.75,-35.00,14.47
122.00,-35.00,14.17
122.25,-35.00,14.05
122.50,-35.00,14.03
122.75,-35.00,14.10
123.00,-35.00,14.28
123.25,-35.00,14.61
123.50,-35.00,15.08
123.75,-35.00,15.52
124.00,-35.00,15.58
124.25,-35.00,14.99
124.50,-35.00,14.25
124.75,-35.00,13.86
125.00,-35.00,13.77
125.25,-35.00,13.86
125.50,-35.00,14.05
125.75,-35.00,14.31
126.00,-35.00,14.61
126.25,-35.00,14.90
126.50,-35.00,15.16
126.75,-35.00,15.35
127.00,-35.00,15.46
127.25,-35.00,15.50
127.50,-35.00,15.46
127.75,-35.00,15.38
128.00,-35.00,15.26
128.25,-35.00,15.16
128.50,-35.00,15.17
128.75,-35.00,15.30
129.00,-35.00,15.45
129.25,-35.00,15.57
129.50,-35.00,15.65
129.75,-35.00,15.69
130.00,-35.00,15.72
130.25,-35.00,15.78
130.50,-35.00,15.91
130.75,-35.00,16.19
131.00,-35.00,16.72
131.25,-35.00,17.48
131.50,-35.00,18.16
131.75,-35.00,18.52
132.00,-35.00,18.63
132.25,-35.00,18.67
132.50,-35.00,18.79
132.75,-35.00,19.09
133.00,-35.00,19.62
133.25,-35.00,20.35
133.50,-35.00,21.13
133.75,-35.00,21.73
134.00,-35.00,22.14
134.25,-35.00,22.72
134.50,-35.00,24.18
134.75,-35.00,26.90
135.00,-35.00,29.79
135.25,-35.00,31.75
135.50,-35.00,32.86
135.75,-35.00,33.57
136.00,-35.00,34.20
136.25,-35.00,34.93
136.50,-35.00,35.83
136.75,-35.00,37.24
137.00,-35.00,38.95
137.25,-35.00,40.03
137.50,-35.00,40.32
137.75,-35.00,39.85
138.00,-35.00,38.68
138.25,-35.00,37.61
138.50,-35.00,37.16
138.75,-35.00,37.07
139.00,-35.00,37.14
139.25,-35.00,37.25
139.50,-35.00,37.31
139.75,-35.00,37.24
140.00,-35.00,37.13
140.25,-35.00,37.07
140.50,-35.00,36.64
140.75,-35.00,36.25
141.00,-35.00,36.62
141.25,-35.00,37.38
141.50,-35.00,36.86
141.75,-35.00,35.21
142.00,-35.00,33.76
142.25,-35.00,33.30
142.50,-35.00,33.69
142.75,-35.00,34.13
143.00,-35.00,34.48
143.25,-35.00,35.13
143.50,-35.00,36.18
143.75,-35.00,38.33
144.00,-35.00,40.55
144.25,-35.00,41.80
144.50,-35.00,42.20
144.75,-35.00,42.03
145.00,-35.00,41.36
145.25,-35.00,40.42
145.50,-35.00,39.58
145.75,-35.00,38.81
146.00,-35.00,38.31
146.25,-35.00,38.53
146.50,-35.00,39.33
146.75,-35.00,40.38
147.00,-35.00,41.45
147.25,-35.00,42.37
147.50,-35.00,43.09
147.75,-35.00,43.59
148.00,-35.00,43.89
148.25,-35.00,44.06
148.50,-35.00,44.19
148.75,-35.00,44.22
149.00,-35.00,44.07
149.25,-35.00,43.73
149.50,-35.00,43.21
149.75,-35.00,42.45
150.00,-35.00,41.40
150.25,-35.00,40.01
150.50,-35.00,38.54
150.75,-35.00,37.30
151.00,-35.00,36.12
151.25,-35.00,34.21
151.50,-35.00,30.25
151.75,-35.00,24.01
152.00,-35.00,17.95
152.25,-35.00,14.33
152.50,-35.00,12.82
152.75,-35.00,12.34
153.00,-35.00,12.22
153.25,-35.00,12.23
153.50,-35.00,12.31
153.75,-35.00,12.50
154.00,-35.00,12.74
154.25,-35.00,12.99
154.50,-35.00,13.19
154.75,-35.00,13.34
155.00,-35.00,13.49
155.25,-35.00,13.71
155.50,-35.00,13.93
155.75,-35.00,14.11
110.25,-34.75,16.67
110.50,-34.75,17.42
110.75,-34.75,17.84
111.00,-34.75,18.00
111.25,-34.75,18.05
111.50,-34.75,18.12
111.75,-34.75,18.23
112.00,-34.75,18.31
112.25,-34.75,18.31
112.50,-34.75,18.30
112.75,-34.75,18.38
113.00,-34.75,18.62
113.25,-34.75,18.99
113.50,-34.75,19.42
113.75,-34.75,19.99
114.00,-34.75,20.96
114.25,-34.75,22.52
114.50,-34.75,24.56
114.75,-34.75,27.09
115.00,-34.75,30.09
115.25,-34.75,32.96
115.50,-34.75,35.08
115.75,-34.75,36.32
116.00,-34.75,36.94
116.25,-34.75,37.23
116.50,-34.75,37.37
116.75,-34.75,37.43
117.00,-34.75,37.32
117.25,-34.75,36.74
117.50,-34.75,35.44
117.75,-34.75,34.33
118.00,-34.75,33.85
118.25,-34.75,33.82
118.50,-34.75,33.55
118.75,-34.75,32.02
119.00,-34.75,29.52
119.25,-34.75,27.51
119.50,-34.75,26.44
119.75,-34.75,25.84
120.00,-34.75,25.27
120.25,-34.75,24.59
120.50,-34.75,23.81
120.75,-34.75,22.90
121.00,-34.75,21.71
121.25,-34.75,20.13
121.50,-34.75,18.54
121.75,-34.75,17.35
122.00,-34.75,16.62
122.25,-34.75,16.22
122.50,-34.75,16.06
122.75,-34.75,16.20
123.00,-34.75,16.72
123.25,-34.75,17.56
123.50,-34.75,18.46
123.75,-34.75,18.90
124.00,-34.75,18.27
124.25,-34.75,16.65
124.50,-34.75,15.16
124.75,-34.75,14.38
125.00,-34.75,14.09
125.25,-34.75,14.06
125.50,-34.75,14.17
125.75,-34.75,14.39
126.00,-34.75,14.67
126.25,-34.75,14.98
126.50,-34.75,15.25
126.75,-34.75,15.46
127.00,-34.75,15.58
127.25,-34.75,15.63
127.50,-34.75,15.60
127.75,-34.75,15.52
128.00,-34.75,15.41
128.25,-34.75,15.30
128.50,-34.75,15.29
128.75,-34.75,15.39
129.00,-34.75,15.53
129.25,-34.75,15.66
129.50,-34.75,15.78
129.75,-34.75,15.90
130.00,-34.75,16.06
130.25,-34.75,16.34
130.50,-34.75,16.81
130.75,-34.75,17.52
131.00,-34.75,18.44
131.25,-34.75,19.43
131.50,-34.75,20.25
131.75,-34.75,20.76
132.00,-34.75,21.02
132.25,-34.75,21.17
132.50,-34.75,21.37
132.75,-34.75,21.74
133.00,-34.75,22.31
133.25,-34.75,23.06
133.50,-34.75,23.84
133.75,-34.75,24.49
134.00,-34.75,25.11
134.25,-34.75,26.20
134.50,-34.75,28.61
134.75,-34.75,31.62
135.00,-34.75,33.63
135.25,-34.75,34.67
135.50,-34.75,35.31
135.75,-34.75,35.81
136.00,-34.75,36.26
136.25,-34.75,36.62
136.50,-34.75,37.09
136.75,-34.75,38.20
137.00,-34.75,40.05
137.25,-34.75,41.37
137.50,-34.75,41.70
137.75,-34.75,41.20
138.00,-34.75,39.83
138.25,-34.75,38.32
138.50,-34.75,37.54
138.75,-34.75,37.29
139.00,-34.75,37.23
139.25,-34.75,37.20
139.50,-34.75,37.13
139.75,-34.75,36.94
140.00,-34.75,36.64
140.25,-34.75,36.08
140.50,-34.75,35.14
140.75,-34.75,34.76
141.00,-34.75,35.22
141.25,-34.75,36.40
141.50,-34.75,36.84
141.75,-34.75,36.19
142.00,-34.75,35.14
142.25,-34.75,34.58
142.50,-34.75,34.57
142.75,-34.75,34.81
143.00,-34.75,35.22
143.25,-34.75,35.96
143.50,-34.75,37.09
143.75,-34.75,38.89
144.00,-34.75,40.89
144.25,-34.75,42.02
144.50,-34.75,42.21
144.75,-34.75,41.79
145.00,-34.75,40.93
145.25,-34.75,39.96
145.50,-34.75,39.07
145.75,-34.75,37.89
146.00,-34.75,36.93
146.25,-34.75,36.98
146.50,-34.75,37.90
146.75,-34.75,39.28
147.00,-34.75,40.71
147.25,-34.75,41.75
147.50,-34.75,42.27
147.75,-34.75,42.34
148.00,-34.75,42.16
148.25,-34.75,42.13
148.50,-34.75,42.44
148.75,-34.75,42.88
149.00,-34.75,43.09
149.25,-34.75,42.93
149.50,-34.75,42.47
149.75,-34.75,41.81
150.00,-34.75,40.95
150.25,-34.75,39.94
150.50,-34.75,38.98
150.75,-34.75,38.21
151.00,-34.75,37.47
151.25,-34.75,36.16
151.50,-34.75,33.23
151.75,-34.75,27.80
152.00,-34.75,21.03
152.25,-34.75,15.85
152.50,-34.75,13.28
152.75,-34.75,12.37
153.00,-34.75,12.13
153.25,-34.75,12.10
153.50,-34.75,12.15
153.75,-34.75,12.30
154.00,-34.75,12.52
154.25,-34.75,12.77
154.50,-34.75,13.01
154.75,-34.75,13.20
155.00,-34.75,13.39
155.25,-34.75,13.61
155.50,-34.75,13.80
155.75,-34.75,13.91
110.25,-34.50,18.08
110.50,-34.50,18.95
110.75,-34.50,19.49
111.00,-34.50,19.77
111.25,-34.50,19.89
111.50,-34.50,19.93
111.75,-34.50,19.94
112.00,-34.50,19.90
112.25,-34.50,19.79
112.50,-34.50,19.66
112.75,-34.50,19.60
113.00,-34.50,19.75
113.25,-34.50,20.20
113.50,-34.50,20.91
113.75,-34.50,21.83
114.00,-34.50,23.05
114.25,-34.50,24.83
114.50,-34.50,27.69
114.75,-34.50,31.39
115.00,-34.50,34.51
115.25,-34.50,36.44
115.50,-34.50,37.47
115.75,-34.50,37.95
116.00,-34.50,38.16
116.25,-34.50,38.30
116.50,-34.50,38.40
116.75,-34.50,38.49
117.00,-34.50,38.51
117.25,-34.50,38.28
117.50,-34.50,37.31
117.75,-34.50,36.28
118.00,-34.50,36.19
118.25,-34.50,36.66
118.50,-34.50,36.86
118.75,-34.50,36.07
119.00,-34.50,34.32
119.25,-34.50,32.42
119.50,-34.50,31.03
119.75,-34.50,30.07
120.00,-34.50,29.30
120.25,-34.50,28.67
120.50,-34.50,28.33
120.75,-34.50,28.48
121.00,-34.50,28.99
121.25,-34.50,29.15
121.50,-34.50,28.40
121.75,-34.50,27.08
122.00,-34.50,25.83
122.25,-34.50,24.90
122.50,-34.50,24.32
122.75,-34.50,24.34
123.00,-34.50,25.17
123.25,-34.50,26.37
123.50,-34.50,27.11
123.75,-34.50,26.56
124.00,-34.50,23.94
124.25,-34.50,19.81
124.50,-34.50,16.61
124.75,-34.50,15.10
125.00,-34.50,14.51
125.25,-34.50,14.31
125.50,-34.50,14.32
125.75,-34.50,14.46
126.00,-34.50,14.71
126.25,-34.50,15.01
126.50,-34.50,15.30
126.75,-34.50,15.53
127.00,-34.50,15.67
127.25,-34.50,15.74
127.50,-34.50,15.73
127.75,-34.50,15.67
128.00,-34.50,15.59
128.25,-34.50,15.51
128.50,-34.50,15.50
128.75,-34.50,15.59
129.00,-34.50,15.72
129.25,-34.50,15.89
129.50,-34.50,16.08
129.75,-34.50,16.34
130.00,-34.50,16.73
130.25,-34.50,17.33
130.50,-34.50,18.17
130.75,-34.50,19.21
131.00,-34.50,20.30
131.25,-34.50,21.30
131.50,-34.50,22.13
131.75,-34.50,22.77
132.00,-34.50,23.24
132.25,-34.50,23.62
132.50,-34.50,23.97
132.75,-34.50,24.36
133.00,-34.50,24.85
133.25,-34.50,25.43
133.50,-34.50,26.04
133.75,-34.50,26.62
134.00,-34.50,27.31
134.25,-34.50,28.68
134.50,-34.50,31.33
134.75,-34.50,33.90
135.00,-34.50,35.30
135.25,-34.50,36.05
135.50,-34.50,36.57
135.75,-34.50,36.98
136.00,-34.50,37.24
136.25,-34.50,37.32
136.50,-34.50,37.46
136.75,-34.50,38.27
137.00,-34.50,40.06
137.25,-34.50,41.56
137.50,-34.50,42.01
137.75,-34.50,41.63
138.00,-34.50,40.39
138.25,-34.50,38.83
138.50,-34.50,37.95
138.75,-34.50,37.69
139.00,-34.50,37.63
139.25,-34.50,37.53
139.50,-34.50,37.26
139.75,-34.50,36.75
140.00,-34.50,36.40
140.25,-34.50,35.96
140.50,-34.50,35.20
140.75,-34.50,34.63
141.00,-34.50,34.76
141.25,-34.50,35.58
141.50,-34.50,36.01
141.75,-34.50,35.41
142.00,-34.50,34.44
142.25,-34.50,34.59
142.50,-34.50,35.01
142.75,-34.50,35.28
143.00,-34.50,35.76
143.25,-34.50,36.40
143.50,-34.50,37.21
143.75,-34.50,38.68
144.00,-34.50,40.52
144.25,-34.50,41.43
144.50,-34.50,41.19
144.75,-34.50,40.16
145.00,-34.50,38.83
145.25,-34.50,37.99
145.50,-34.50,37.64
145.75,-34.50,36.91
146.00,-34.50,36.16
146.25,-34.50,36.24
146.50,-34.50,37.07
146.75,-34.50,38.29
147.00,-34.50,39.59
147.25,-34.50,40.59
147.50,-34.50,41.01
147.75,-34.50,40.81
148.00,-34.50,40.33
148.25,-34.50,40.12
148.50,-34.50,40.35
148.75,-34.50,40.88
149.00,-34.50,41.38
149.25,-34.50,41.50
149.50,-34.50,41.25
149.75,-34.50,40.76
150.00,-34.50,40.10
150.25,-34.50,39.41
150.50,-34.50,38.89
150.75,-34.50,38.55
151.00,-34.50,38.19
151.25,-34.50,37.46
151.50,-34.50,35.77
151.75,-34.50,32.16
152.00,-34.50,25.94
152.25,-34.50,19.01
152.50,-34.50,14.50
152.75,-34.50,12.68
153.00,-34.50,12.16
153.25,-34.50,12.04
153.50,-34.50,12.05
153.75,-34.50,12.15
154.00,-34.50,12.33
154.25,-34.50,12.58
154.50,-34.50,12.84
154.75,-34.50,13.09
155.00,-34.50,13.33
155.25,-34.50,13.54
155.50,-34.50,13.70
155.75,-34.50,13.76
110.25,-34.25,18.73
110.50,-34.25,19.82
110.75,-34.25,20.55
111.00,-34.25,20.96
111.25,-34.25,21.11
111.50,-34.25,21.11
111.75,-34.25,21.05
112.00,-34.25,20.94
112.25,-34.25,20.79
112.50,-34.25,20.62
112.75,-34.25,20.49
113.00,-34.25,20.54
113.25,-34.25,20.89
113.50,-34.25,21.56
113.75,-34.25,22.60
114.00,-34.25,24.11
114.25,-34.25,26.61
114.50,-34.25,30.22
114.75,-34.25,33.44
115.00,-34.25,35.46
115.25,-34.25,36.67
115.50,-34.25,37.40
115.75,-34.25,37.84
116.00,-34.25,38.16
116.25,-34.25,38.47
116.50,-34.25,38.80
116.75,-34.25,39.09
117.00,-34.25,39.32
117.25,-34.25,39.44
117.50,-34.25,39.27
117.75,-34.25,38.88
118.00,-34.25,38.95
118.25,-34.25,39.24
118.50,-34.25,39.20
118.75,-34.25,38.57
119.00,-34.25,37.34
119.25,-34.25,35.90
119.50,-34.25,34.70
119.75,-34.25,33.82
120.00,-34.25,33.21
120.25,-34.25,33.10
120.50,-34.25,34.00
120.75,-34.25,35.89
121.00,-34.25,37.67
121.25,-34.25,38.30
121.50,-34.25,37.84
121.75,-34.25,36.89
122.00,-34.25,35.99
122.25,-34.25,35.27
122.50,-34.25,34.60
122.75,-34.25,34.05
123.00,-34.25,33.83
123.25,-34.25,33.89
123.50,-34.25,33.89
123.75,-34.25,33.29
124.00,-34.25,30.95
124.25,-34.25,25.51
124.50,-34.25,19.52
124.75,-34.25,16.43
125.00,-34.25,15.26
125.25,-34.25,14.80
125.50,-34.25,14.64
125.75,-34.25,14.67
126.00,-34.25,14.83
126.25,-34.25,15.10
126.50,-34.25,15.39
126.75,-34.25,15.64
127.00,-34.25,15.82
127.25,-34.25,15.92
127.50,-34.25,15.95
127.75,-34.25,15.94
128.00,-34.25,15.94
128.25,-34.25,15.97
128.50,-34.25,16.06
128.75,-34.25,16.20
129.00,-34.25,16.37
129.25,-34.25,16.62
129.50,-34.25,16.96
129.75,-34.25,17.43
130.00,-34.25,18.08
130.25,-34.25,18.94
